,EN,FR
10742,I don't mind it.,Ça ne me dérange pas.
10743,I don't need it.,Je n'en ai pas besoin.
10744,I don't see how.,Je ne vois pas comment.
10745,I don't see how.,Je ne vois pas de quelle manière.
10746,I don't want it.,Je ne le veux pas.
10747,I don't want it.,Je n'en veux pas.
10748,I downloaded it.,Je l'ai téléchargé.
10749,I downloaded it.,Je l'ai téléchargée.
10750,I dried my face.,Je me suis séché le visage.
10751,I drive to work.,Je me rends au travail en voiture.
10752,I drove to work.,J'ai conduit jusqu'au travail.
10753,I enjoy reading.,J'aime lire.
10754,I enjoy reading.,J'ai plaisir à lire.
10755,I enjoy working.,Je prends plaisir à travailler.
10756,I escaped death.,J'ai échappé à la mort.
10757,I expected more.,Je m'attendais à plus.
10758,I expected this.,Je m'attendais à ça.
10759,I fed the horse.,J'ai nourri le cheval.
10760,I feel betrayed.,Je me sens trahie.
10761,I feel betrayed.,Je me sens trahi.
10762,I feel feverish.,Je me sens fiévreux.
10763,I feel feverish.,Je me sens fiévreuse.
10764,I feel fine now.,"Je me sens bien, maintenant."
10765,I feel helpless.,Je me sens impuissant.
10766,I feel his pain.,Je compatis à sa douleur.
10767,I feel homesick.,J'ai le mal du pays.
10768,I feel horrible.,Je me sens super mal.
10769,I feel nauseous.,J'ai la nausée.
10770,I feel relieved.,Je me sens soulagé.
10771,I feel terrible.,Je me sens super mal.
10772,I feel terrific.,Je me sens en pleine forme.
10773,I feel the same.,Je ressens la même chose.
10774,I felt betrayed.,Je me suis sentie trahie.
10775,I felt betrayed.,Je me suis senti trahi.
10776,I felt isolated.,Je me sentis isolé.
10777,I felt isolated.,Je me suis senti isolé.
10778,I felt left out.,Je me suis senti délaissé.
10779,I felt left out.,Je me suis sentie délaissée.
10780,I felt left out.,Je me sentis exclu.
10781,I felt left out.,Je me sentis exclue.
10782,I felt left out.,Je me suis senti exclu.
10783,I felt left out.,Je me suis senti exclue.
10784,I felt relieved.,Je me suis senti soulagé.
10785,I felt relieved.,Je me suis senti soulagée.
10786,I felt the same.,J'ai ressenti la même chose.
10787,I finished last.,J'ai terminé dernier.
10788,I finished last.,J'ai terminé dernière.
10789,I fired the gun.,Je fis détoner l'arme.
10790,I follow orders.,J'obéis aux ordres.
10791,I forgot my bag.,J'ai oublié mon sac.
10792,I forgot my key.,J'ai oublié ma clé.
10793,I forgot my pen.,J'ai oublié mon stylo.
10794,I gave Tom that.,J'ai donné ça à Tom.
10795,I gave Tom that.,Je l'ai donné à Tom.
10796,I get up at six.,Je me lève à 6 heures.
10797,I go every year.,J'y vais tous les ans.
10798,I got a bargain.,J'ai fait une affaire.
10799,I got no answer.,Je n'ai pas obtenu de réponse.
10800,I got over that.,J'ai surmonté ça.
10801,I got remarried.,Je me suis remarié.
10802,I got remarried.,Je me suis remariée.
10803,I got rid of it.,Je m'en suis débarrassé.
10804,I got rid of it.,Je m'en suis débarrassée.
10805,I got rid of it.,Je m'en débarrassai.
10806,I got sunburned.,J'ai pris un coup de soleil.
10807,I grow tomatoes.,Je cultive des tomates.
10808,I guess it's OK.,J'imagine que ça va.
10809,I guess it's OK.,J'imagine que c'est bon.
10810,I guessed right.,J'ai bien deviné.
10811,I guessed right.,J'ai deviné correctement.
10812,I had a bad day.,J'ai eu une mauvaise journée.
10813,I had a seizure.,J'ai eu une attaque cardiaque.
10814,I had a seizure.,J'ai eu une attaque.
10815,I had my doubts.,J'ai eu mes doutes.
10816,I had no choice.,Je n'avais pas le choix.
10817,I had no doubts.,Je n'avais aucun doute.
10818,I had no doubts.,Je n'eus aucun doute.
10819,I had no doubts.,Je n'ai eu aucun doute.
10820,I had no doubts.,Je n'ai rien flairé.
10821,I had some help.,J'ai reçu de l'aide.
10822,I had to resign.,Je dus démissionner.
10823,I hate children.,Je déteste les enfants.
10824,I hate everyone.,Je déteste tout le monde.
10825,I hate fanatics.,Je déteste les fanatiques.
10826,I hate fanatics.,J'ai horreur des fanatiques.
10827,I hate fighting.,Je déteste la bagarre.
10828,I hate funerals.,J'ai horreur des obsèques.
10829,I hate my voice.,Je déteste ma voix.
10830,I hate politics.,Je déteste la politique.
10831,I hate reptiles.,J'ai horreur des reptiles.
10832,I hate shopping.,Je déteste faire des courses.
10833,I hate studying.,Je déteste étudier.
10834,I hate that guy.,Je déteste ce type.
10835,I hate that guy.,Je déteste ce mec.
10836,I hate them all.,Je les déteste tous.
10837,I hate them all.,Je les déteste toutes.
10838,I hate this car.,Je déteste cette voiture.
10839,I hate this car.,Je déteste cette bagnole.
10840,I hate this job.,Je déteste ce boulot.
10841,I hate this job.,Moi je déteste ce boulot.
10842,I hate this rug.,Je déteste ce tapis.
10843,I hate violence.,Je déteste la violence.
10844,I hate weddings.,Je déteste les mariages.
10845,I hate you both.,Je vous déteste tous les deux.
10846,I hate you both.,Je vous déteste toutes les deux.
10847,I have a bruise.,J'ai un bleu.
10848,I have a bruise.,J'ai une ecchymose.
10849,I have a laptop.,J'ai un ordinateur portable.
10850,I have a lawyer.,J'ai un avocat.
10851,I have a lawyer.,J'ai une avocate.
10852,I have a minute.,Je dispose d'une minute.
10853,I have a pencil.,J'ai un crayon.
10854,I have a secret.,J'ai un secret.
10855,I have a sister.,J'ai une sœur.
10856,I have an alibi.,J'ai un alibi.
10857,I have children.,J'ai des enfants.
10858,I have children.,Je dispose d'enfants.
10859,I have dandruff.,J'ai des pellicules.
10860,I have diabetes.,Je suis diabétique.
10861,I have evidence.,Je dispose de preuves.
10862,I have evidence.,J'ai des preuves.
10863,I have finished.,J'ai terminé.
10864,I have finished.,J'en ai terminé.
10865,I have finished.,J'ai fini.
10866,I have homework.,J'ai des devoirs.
10867,I have immunity.,Je dispose de l'immunité.
10868,I have no fever.,Je n'ai pas de fièvre.
10869,I have no horse.,Je ne dispose pas de cheval.
10870,I have no proof.,Je n'ai pas de preuve.
10871,I have returned.,Je suis revenu.
10872,I have the keys.,J'ai les clés.
10873,I have to do it.,Je dois le faire.
10874,I have to fight.,Il me faut me battre.
10875,I have to fight.,Je dois me battre.
10876,I have to hurry!,Je dois me dépêcher !
10877,I have to hurry!,Il faut que je me dépêche !
10878,I have to hurry!,Je suis pressé !
10879,I have to sleep.,Je dois dormir.
10880,I have to sleep.,Il faut que je dorme.
10881,I have to study.,Je dois étudier.
10882,I have to think.,Il me faut réfléchir.
10883,I have to think.,Je dois réfléchir.
10884,I have two cars.,J'ai deux voitures.
10885,I have two cats.,J'ai deux chats.
10886,I have two jobs.,J'ai deux boulots.
10887,I have two sons.,J'ai deux fils.
10888,I haven't eaten.,Je n'ai pas mangé.
10889,I haven't slept.,Je n'ai pas dormi.
10890,I haven't tried.,Je n'ai pas essayé.
10891,I hear laughing.,J'entends qu'on rit.
10892,I hear laughing.,J'entends rire.
10893,I hear laughing.,J'entends un rire.
10894,I hear only you.,Je n'entends que toi.
10895,I heard a crash.,J'ai entendu un choc.
10896,I heard a noise.,J'ai entendu un bruit.
10897,I heard screams.,J'ai entendu des hurlements.
10898,I heard yelling.,J'ai entendu hurler.
10899,I hired a guide.,J'ai engagé un guide.
10900,I hired a guide.,J'ai engagé une guide.
10901,I hope Tom wins.,J'espère que Tom gagnera.
10902,I hope it helps.,J'espère que c'est utile.
10903,I hope it rains.,J'espère qu'il pleuvra.
10904,I imagined that.,Je l'avais imaginé.
10905,I just finished.,Je viens de terminer.
10906,I just found it.,Je viens de le trouver.
10907,I just got here.,Je viens d'arriver ici.
10908,I just got that.,Je viens de recevoir ça.
10909,I just panicked.,J'ai simplement paniqué.
10910,I just showered.,Je viens de prendre une douche.
10911,I just showered.,J'ai simplement pris une douche.
10912,I just told Tom.,Je vient de le dire à Tom.
10913,I just told him.,Je viens de lui dire.
10914,I just told him.,Je viens de le lui dire.
10915,I knew the risk.,Je connaissais le risque.
10916,I knew too much.,J'en savais trop.
10917,I knew we'd win.,Je savais que nous l'emporterions.
10918,I knew we'd win.,Je savais que nous gagnerions.
10919,I know Tom lied.,Je sais que Tom a menti.
10920,I know Tom well.,J'ai bien connu Tom.
10921,I know all that.,Je sais tout ça.
10922,I know all that.,Je sais tout cela.
10923,I know all this.,Je sais tout ceci.
10924,I know her well.,Je la connais bien.
10925,I know it hurts.,Je sais que ça fait mal.
10926,I know the girl.,Je connais cette fille.
10927,I know the song.,Je connais la chanson.
10928,I know them all.,Je les connais tous.
10929,I know your son.,Je connais votre fils.
10930,I know your son.,Je connais ton fils.
10931,I laughed a lot.,J'ai beaucoup ri.
10932,I lay on my bed.,Je me suis allongé sur mon lit.
10933,I lay on my bed.,J'étais étendu sur mon lit.
10934,I lay on my bed.,J'étais étendue sur mon lit.
10935,I learned a lot.,J'ai beaucoup appris.
10936,I left the room.,J'ai quitté la pièce.
10937,I lent him a CD.,Je lui ai prêté un CD.
10938,I lied about it.,J'ai menti à ce sujet.
10939,I like baseball.,J'aime le baseball.
10940,I like cartoons.,J'aime les dessins animés.
10941,I like children.,J'apprécie les enfants.
10942,I like football.,J'aime le football.
10943,I like it a lot.,Ça me plaît beaucoup.
10944,I like old cars.,J'aime les vieilles voitures.
10945,I like red wine.,J'aime le vin rouge.
10946,I like sleeping.,J'aime dormir.
10947,I like swimming.,J'aime nager.
10948,I like teaching.,J'aime enseigner.
10949,I like that job.,J'apprécie ce boulot.
10950,I like that one.,J'aime celui-là.
10951,I like that one.,J'aime celle-là.
10952,I like the cold.,J'aime le froid.
10953,I like them all.,Je les aime tous.
10954,I like this job.,J'aime ce boulot.
10955,I like this one.,J‘aime celui-ci.
10956,I like to dance.,J'aime danser.
10957,I like to dream.,J'aime rêver.
10958,I like to drink.,J'aime boire.
10959,I like to laugh.,J'aime rire.
10960,I like to party.,J'aime faire la fête.
10961,I like westerns.,J'aime les westerns.
10962,I like your car.,J'aime votre voiture.
10963,I like your car.,J'aime votre auto.
10964,I like your car.,J'aime ta voiture.
10965,I like your dog.,J'aime ton chien.
10966,I like your dog.,J'aime votre chien.
10967,I like your hat.,J'aime ton chapeau.
10968,I like your hat.,J'aime votre chapeau.
10969,I like your tie.,J'aime votre cravate.
10970,I like your tie.,Ta cravate me plaît.
10971,I like your tie.,J'aime ta cravate.
10972,I lit the match.,Je craquai l'allumette.
10973,I lit the match.,J'enflammai l'allumette.
10974,I lit the match.,J'ai craqué l'allumette.
10975,I lit the match.,J'ai enflammé l'allumette.
10976,I live here now.,"Je vis ici, désormais."
10977,I live here now.,"Je vis ici, à l'heure actuelle."
10978,I live in Japan.,Je vis au Japon.
10979,I lost interest.,Mon intérêt s'est dissipé.
10980,I lost my phone.,J'ai perdu mon téléphone.
10981,I lost my watch.,J’ai perdu ma montre.
10982,I lost the game.,J'ai perdu la partie.
10983,I lost the game.,J'ai perdu le match.
10984,I love barbecue.,J'adore les barbecues.
10985,I love children.,J'adore les enfants.
10986,I love comedies.,J'adore les comédies.
10987,I love eggplant.,J'adore les aubergines.
10988,I love learning.,J'aime étudier.
10989,I love my house.,J'adore ma maison.
10990,I love swimming.,J'adore nager.
10991,I love teaching.,J'adore enseigner.
10992,I love the rain.,J'aime la pluie.
10993,I love this car.,J'adore cette voiture.
10994,I love this job.,J'adore ce boulot.
10995,I love this one.,J'adore celui-ci.
10996,I love to party.,J'adore faire la fête.
10997,I love to party.,J'adore faire la nouba.
10998,I love to party.,J'adore faire la java.
10999,I love to sleep.,J'aime dormir.
11000,I love to sleep.,J'adore dormir.
11001,I love to teach.,J'adore enseigner.
11002,I love to write.,J'aime écrire.
11003,I love weddings.,J'adore les mariages.
11004,I love you both.,Je vous adore tous les deux.
11005,I love you both.,Je vous aime tous les deux.
11006,I love you both.,Je vous aime toutes les deux.
11007,I love you guys.,"Les mecs, je vous aime."
11008,I love you guys.,"Les mecs, je vous adore."
11009,"I love you, Tom.","Je t’adore, Tom."
11010,"I love you, too.",Je vous aime aussi.
11011,I love your car.,J'aime votre voiture.
11012,I love your son.,J'adore ton fils.
11013,I love your son.,J'adore votre fils.
11014,I love your son.,Je suis amoureuse de ton fils.
11015,I love your son.,Je suis amoureuse de votre fils.
11016,I love your son.,J'aime ton fils.
11017,I made brownies.,J'ai confectionné du moelleux au chocolat.
11018,I made that one.,J'ai fait celle-là.
11019,I made that one.,J'ai confectionné celle-là.
11020,I made that one.,J'ai réalisé celle-là.
11021,I made the deal.,J'ai conclu le contrat.
11022,I made us lunch.,Je nous ai préparé un déjeuner.
11023,I meant no harm.,Je n'avais pas de mauvaise intention.
11024,I meant no harm.,Je ne pensais pas à mal.
11025,I met Tom there.,J'ai rencontré Tom là-bas.
11026,I might say yes.,Il se pourrait que je dise oui.
11027,I miss all this.,Tout ceci me manque.
11028,I miss the army.,L'armée me manque.
11029,I missed supper.,J'ai loupé le dîner.
11030,I missed supper.,J'ai loupé le souper.
11031,I misunderstood.,J'ai compris de travers.
11032,I misunderstood.,J'ai mal compris.
11033,I motivated you.,Je t'ai motivé.
11034,I motivated you.,Je t'ai motivée.
11035,I must be blind.,Je dois être aveugle.
11036,I must be blind.,Il faut que je sois aveugle.
11037,I must be blind.,Faut-il que sois aveugle !
11038,I must be there.,Je dois y être.
11039,I must continue.,Il me faut continuer.
11040,I must continue.,Je dois continuer.
11041,I must go alone.,Je dois y aller seul.
11042,I must go alone.,Je dois y aller seule.
11043,I must go alone.,Je dois m'y rendre seul.
11044,I must go alone.,Je dois m'y rendre seule.
11045,I must go alone.,Il me faut y aller seul.
11046,I must go alone.,Il me faut y aller seule.
11047,I must go alone.,Il faut que j'y aille seul.
11048,I must go alone.,Il faut que j'y aille seule.
11049,I must go alone.,Il faut que je m'y rende seul.
11050,I must go alone.,Il faut que je m'y rende seule.
11051,I must help you.,Je dois vous aider.
11052,I must help you.,Je dois t'aider.
11053,I need Internet.,J'ai besoin d'Internet.
11054,I need a change.,J'ai besoin d'un changement.
11055,I need a change.,Il me faut un changement.
11056,I need a doctor.,J'ai besoin d'un médecin.
11057,I need a doctor.,Il me faut un médecin.
11058,I need a hammer.,J'ai besoin d'un marteau.
11059,I need a helmet.,Il me faut un casque.
11060,I need a laptop.,J'ai besoin d'un ordinateur portable.
11061,I need a lawyer.,J'ai besoin d'un avocat.
11062,I need a minute.,Il me faut une minute.
11063,I need a pencil.,J'ai besoin d'un crayon.
11064,I need a shower.,J'ai besoin de prendre une douche.
11065,I need a tissue.,J'ai besoin d'un mouchoir.
11066,I need a tissue.,Il me faut un mouchoir.
11067,I need a weapon.,J'ai besoin d'une arme.
11068,I need caffeine.,Il me faut de la caféine.
11069,I need evidence.,J'ai besoin de preuves.
11070,I need evidence.,Il me faut des preuves.
11071,I need guidance.,J'ai besoin de conseils.
11072,I need help now.,C'est maintenant que j'ai besoin d'aide.
11073,I need his help.,J'ai besoin de son aide.
11074,I need his name.,J'ai besoin de son nom.
11075,I need it today.,Il me le faut aujourd'hui.
